"id","address","coordinates","phone","rating","restaurent","review_count","timestamp","zip_code"
"xAP5LWPsd9aedbuj8vo8_Q","[{""S"":""723 5th Ave""},{""S"":""Brooklyn, NY 11215""}]","40.660156 , -73.994186","(718) 499-4735","4.0","Pablito's Taqueria","72","03/03/2022, 22:37:43","11215"
"3b4shmIflSA8rCZi-jL-lA","[{""S"":""555 Main St""},{""S"":""Fort Lee, NJ 07024""}]","40.85727 , -73.97942","(201) 585-8811","3.0","Joyce Chinese","58","03/03/2022, 22:37:32","07024"
"f0ZiPTUG99sHR3p6z9y3qw","[{""S"":""1475 Bergen Blvd""},{""S"":""Plaza West Shopping Ctr""},{""S"":""Fort Lee, NJ 07024""}]","40.852692 , -73.986008","(201) 461-6651","4.0","Franco's Metro Restaurant, Bar & Pizza","229","03/03/2022, 22:37:06","07024"
"W4hobe10Fy54MKqmLaObEg","[{""S"":""101 St Marks Pl""},{""S"":""New York, NY 10009""}]","40.727258767439 , -73.9845085144043","(212) 677-2226","4.0","Cafe Mogador","1996","03/03/2022, 22:36:31","10009"
"uYMimeHJ5XBGkyTrg8GXhw","[{""S"":""129 Allen St""},{""S"":""New York, NY 10002""}]","40.72006 , -73.99037","(212) 951-1189","5.0","Joey Bats Café","329","03/03/2022, 22:36:39","10002"
"jO6NX93q_fYwYTHkqJ57Dg","[{""S"":""711 2nd Ave""},{""S"":""1 FL""},{""S"":""New York, NY 10016""}]","40.74757315567081 , -73.97408861583824","(212) 973-0887","2.5","Six Happiness 六福","119","03/03/2022, 22:37:26","10016"
"7CM15wd5d8WC_pHR674YXA","[{""S"":""1613 2nd Ave""},{""S"":""New York, NY 10028""}]","40.7763650431587 , -73.9529693360589","(212) 988-0090","4.0","Hummus Kitchen","1036","03/03/2022, 22:36:32","10028"
"FCl5446Rovk1HRHoXpojdg","[{""S"":""39 E 58th St""},{""S"":""New York, NY 10022""}]","40.762931 , -73.971433","(212) 750-5588","3.5","LAVO","1062","03/03/2022, 22:36:41","10022"
"P0kgB_J-5e9I-XueebWpJQ","[{""S"":""449 Broad Ave""},{""S"":""Fl 2""},{""S"":""Palisades Park, NJ 07650""}]","40.8517 , -73.99561","(201) 944-4000","4.0","Ah Woo Rang","66","03/03/2022, 22:37:27","07650"
"GJEY5xw5TXqQQwsoP4YyYw","[{""S"":""Brooklyn, NY 11237""}]","40.70305 , -73.9193","(347) 744-7922","4.0","Peter’s Crunchy Red Tacos","30","03/03/2022, 22:37:43","11237"
"eIPiRkf6KCo9A9Ok-Nr_ow","[{""S"":""10 W 32nd St""},{""S"":""1st, 2nd & Fl 3""},{""S"":""New York, NY 10001""}]","40.747452 , -73.986336","(212) 594-4963","3.5","Miss KOREA BBQ","1956","03/03/2022, 22:36:35","10001"
"h4co9O0SLuvhTtr_Cs9IIQ","[{""S"":""890 Amsterdam Ave""},{""S"":""New York, NY 10025""}]","40.7988096 , -73.96714639885978","(212) 749-8388","3.5","New Kam Lai","45","03/03/2022, 22:37:27","10025"
"ipmOYDh9snm3ZUv546MACQ","[{""S"":""752A Nostrand Ave""},{""S"":""Crown Heights, NY 11216""}]","40.6729835327648 , -73.9503121359905","(718) 484-8005","4.0","Taqueria Milear","234","03/03/2022, 22:37:37","11216"
"xxiV3-0t_gO1Ojo3xo73TQ","[{""S"":""71 Pineapple St""},{""S"":""Brooklyn, NY 11201""}]","40.698296727787 , -73.99307556416","(347) 799-1035","4.5","Vineapple Cafe","80","03/03/2022, 22:37:05","11201"
"goqTQ4tOD-asC_ZJBW9l7w","[{""S"":""236 W 56th St""},{""S"":""New York, NY 10019""}]","40.76553 , -73.98274","(212) 247-3491","4.0","Patsy's Italian Restaurant","971","03/03/2022, 22:36:35","10019"
"QO4Xm2VrG2PEHXVMPrf7Sw","[{""S"":""118 2nd Ave""},{""S"":""New York, NY 10003""}]","40.727979 , -73.987761","","4.0","Sanshi Rice Noodle","31","03/03/2022, 22:37:26","10003"
"zfiXI8AwYBRfWjPyv6oh3w","[{""S"":""75 9th Ave""},{""S"":""New York, NY 10011""}]","40.7427413905213 , -74.0060118057704","(212) 255-5672","4.0","Lobster Place","1402","03/03/2022, 22:36:31","10011"
"mofqcbvp-MVFSynU1fQNRA","[{""S"":""279 Grove St""},{""S"":""Jersey City, NJ 07302""}]","40.7178030413609 , -74.0443970331015","(201) 333-0032","4.0","Luna Restaurant","334","03/03/2022, 22:37:03","07302"
"u0qfikB-ppp6UwoNKqxlRw","[{""S"":""100 W 82nd St""},{""S"":""New York, NY 10024""}]","40.78396 , -73.97444","(646) 870-0301","4.0","Flame","465","03/03/2022, 22:37:10","10024"
"wEb_fHmbMuzT1of_E9LT2g","[{""S"":""63 W 38th St""},{""S"":""New York, NY 10018""}]","40.7522605288633 , -73.9853609711639","(646) 663-5951","3.5","Refinery Rooftop","1084","03/03/2022, 22:36:37","10018"
"XVWogwA8XncHqRY4JVN9eQ","[{""S"":""1000 Willow Ave""},{""S"":""Hoboken, NJ 07030""}]","40.74935270874642 , -74.03135923715374","(201) 683-8134","3.5","Tenth Street Pasta & Pizza","234","03/03/2022, 22:37:06","07030"
"k4QfaFoqtpEZ1LZylJZqww","[{""S"":""37-05 31st Ave""},{""S"":""FLR GRD""},{""S"":""Astoria, NY 11103""}]","40.762159665773424 , -73.9182777002017","(718) 626-8888","4.0","Jj S Asian Fusion","449","03/03/2022, 22:37:10","11103"
"F2KRHRtnIAZJezs9UC2u6w","[{""S"":""209 8th Ave""},{""S"":""New York, NY 10011""}]","40.74401 , -73.999824","(212) 620-0712","3.0","Chelsea Golden Wok","65","03/03/2022, 22:37:28","10011"
"Nbqzy3ea5_x2zXWkdWlUIQ","[{""S"":""245 W 51st St""},{""S"":""New York, NY 10019""}]","40.76272 , -73.98492","(212) 956-2429","4.0","Sake Bar Hagi","358","03/03/2022, 22:37:09","10019"
"2IHGMQVQ7zmb89WyiiH1AQ","[{""S"":""622 3rd Ave""},{""S"":""New York, NY 10017""}]","40.749757387679 , -73.975456614573","(212) 808-8110","3.5","Zengo","1041","03/03/2022, 22:36:38","10017"
"Mc-uTqSARIIvdE8Jn8a5Yw","[{""S"":""586 W 207th St""},{""S"":""New York, NY 10034""}]","40.86701 , -73.92097","(212) 567-3175","3.5","Amy's Restaurant","114","03/03/2022, 22:37:29","10034"
"iV4Qm5DnGChgrnbYG20ASw","[{""S"":""303 W 48th St""},{""S"":""New York, NY 10036""}]","40.7611200213432 , -73.9870921522379","(212) 586-4853","3.0","Sombrero Restaurant","368","03/03/2022, 22:37:36","10036"
"CKG7LVmSlvI93scyb1aVeg","[{""S"":""73 7th Ave""},{""S"":""Brooklyn, NY 11217""}]","40.67517 , -73.97481","(718) 398-7088","3.5","Mr Wonton","223","03/03/2022, 22:37:26","11217"
"riykDqJw_NPGssLgqCeD-Q","[{""S"":""1555 2nd Ave""},{""S"":""New York, NY 10028""}]","40.774587 , -73.954513","(917) 261-5040","4.5","Aunt Jake's","121","03/03/2022, 22:36:58","10028"
"t_UObgQX6M_ZRn3tk2cXYQ","[{""S"":""307 5th Ave""},{""S"":""New York, NY 10016""}]","40.746774 , -73.985524","(212) 889-0089","4.0","Let's Meat","1413","03/03/2022, 22:36:33","10016"
"4MHpSTFvsBOutamtEsezjQ","[{""S"":""695 Flatbush Ave""},{""S"":""Brooklyn, NY 11225""}]","40.656301822272866 , -73.95978811165675","(347) 365-9522","5.0","Jauja Mexican Kitchen","34","03/03/2022, 22:37:41","11225"
"0L03onqNwxWLrbb_FCK79A","[{""S"":""64-13 39th Ave""},{""S"":""Woodside, NY 11377""}]","40.7464987 , -73.8992328","(718) 899-9599","4.0","SriPraPhai Thai Restaurant","2434","03/03/2022, 22:36:36","11377"
"ufntl2yxDlAzPJ6G73eAcQ","[{""S"":""2607 Broadway""},{""S"":""New York, NY 10025""}]","40.79625 , -73.97094","(212) 666-1915","3.0","Regional Restaurant","395","03/03/2022, 22:37:04","10025"
"x_t-FtDa5HVgc-wecp0HBg","[{""S"":""100 Mott St""},{""S"":""New York, NY 10013""}]","40.71726 , -73.99721","(212) 966-3988","3.5","Supreme Restaurant","2190","03/03/2022, 22:36:41","10013"
"RFgVkZHcWKD19vHFESuVLw","[{""S"":""83-34 Broadway""},{""S"":""Elmhurst, NY 11373""}]","40.74021 , -73.87925","(718) 639-3366","3.0","RuYi Seafood Restaurant","18","03/03/2022, 22:37:32","11373"
"iPgQbVC8EQWSpCR9DepCiA","[{""S"":""518 W 145th St""},{""S"":""New York, NY 10030""}]","40.8256667606842 , -73.9489048721569","(646) 567-7561","3.5","Taco Express","28","03/03/2022, 22:37:44","10030"
"fc61TdsmBK_iX67P_gI-YA","[{""S"":""894 Ave Of The Americas""},{""S"":""New York, NY 10001""}]","40.74826 , -73.988506","","3.5","Jicama NYC","20","03/03/2022, 22:37:43","10001"
"y2dSu-qwp1BmLfQRn_c-1Q","[{""S"":""132 1st Ave""},{""S"":""New York, NY 10009""}]","40.72743 , -73.98521","(212) 727-7900","4.5","Bar Lula","12","03/03/2022, 22:37:42","10009"
"JlFbaMbMzsu7FA307mUIqg","[{""S"":""83-25 Broadway""},{""S"":""Elmhurst, NY 11373""}]","40.7407051700423 , -73.8793501821476","(347) 808-0887","4.5","JoJu","1813","03/03/2022, 22:36:35","11373"
"BsjtLd2sBV9Kg7YZ7sRq_A","[{""S"":""2 E Broadway""},{""S"":""New York, NY 10038""}]","40.713611 , -73.997528","(212) 219-8223","3.5","Food Shing","37","03/03/2022, 22:37:27","10038"
"kJCjKpwcOFA1fal0fuNVRg","[{""S"":""24-26 Erie st""},{""S"":""Jersey City, NJ 07302""}]","40.721858 , -74.044181","(201) 792-9041","4.5","Tacoria","246","03/03/2022, 22:37:35","07302"
"_M5FVY4hkcuU-ASdVZPfRQ","[{""S"":""4324 4th Ave""},{""S"":""Brooklyn, NY 11220""}]","40.65006 , -74.00915","(718) 788-2229","4.0","Tacos El Bronco","634","03/03/2022, 22:37:36","11220"
"kvpSqh3q7r3HK3Tw-wXGEQ","[{""S"":""1154 Manhattan Ave""},{""S"":""Brooklyn, NY 11222""}]","40.738267 , -73.955158","(718) 389-3222","4.5","Ashbox","142","03/03/2022, 22:37:10","11222"
"cEeWgcPTf-NujmpQqXxcUg","[{""S"":""2524 Broadway""},{""S"":""Astoria, NY 11106""}]","40.76284 , -73.92781","(718) 777-2662","3.5","Osaka Japanese Fusion","159","03/03/2022, 22:37:14","11106"
"ybQV8joopvU1_gG2RwLRog","[{""S"":""153 Amsterdam Ave""},{""S"":""New York, NY 10023""}]","40.7752417820046 , -73.983876645396","(212) 496-9714","3.0","Wok City","99","03/03/2022, 22:37:25","10023"
"DJSLGbSqCJ1W8ma3LFlMuw","[{""S"":""231 W 46th St""},{""S"":""New York, NY 10036""}]","40.759494511551836 , -73.98673451962638","(212) 575-7646","4.0","Patzeria Perfect Pizza","1680","03/03/2022, 22:36:29","10036"
"OD4um1mrqmeInzIDNNsF9g","[{""S"":""130 West 47th St""},{""S"":""New York, NY 10036""}]","40.75844 , -73.98306","(212) 514-6000","4.5","The Chemistry Room","19","03/03/2022, 22:37:15","10036"
"RkcQl4uEJWblWf4xX8ssqQ","[{""S"":""1588 2nd Ave""},{""S"":""New York, NY 10028""}]","40.77536 , -73.95317","(212) 396-3339","3.5","Wa Jeal Sichuan Chili House","424","03/03/2022, 22:37:22","10028"
"PD0O_q0RXvEkgC6-07ffpQ","[{""S"":""84 E 2nd St""},{""S"":""West Store""},{""S"":""New York, NY 10003""}]","40.72419 , -73.98835","(212) 254-3200","2.5","Yo Sushi","94","03/03/2022, 22:37:18","10003"
"9bAyxRD6RsGEUQw424ovQA","[{""S"":""302 E 49th St""},{""S"":""New York, NY 10017""}]","40.753969 , -73.968722","(212) 308-0791","4.0","Nishida Sho-ten","812","03/03/2022, 22:36:32","10017"
"rHYwqiWTFs-oOKikxY7kag","[{""S"":""138 Mulberry St""},{""S"":""New York, NY 10013""}]","40.71861 , -73.99754","(646) 590-7873","4.0","Zia Maria-Little Italy","289","03/03/2022, 22:37:02","10013"
"kCpKwCW49k3ImuI5cK6LSw","[{""S"":""155 E 52nd St""},{""S"":""New York, NY 10022""}]","40.75743 , -73.97042","(212) 421-2294","4.0","Gu Japanese Fusion Sushi & Bar","209","03/03/2022, 22:37:10","10022"
"TN4RnyqHMSupRFot4Q-_EA","[{""S"":""321 W 51st St""},{""S"":""New York, NY 10019""}]","40.76344 , -73.98661","(212) 974-2500","4.0","Ippudo Westside","3826","03/03/2022, 22:36:28","10019"
"zJcxZQbTSAP3q4Fy-6WAyw","[{""S"":""310 S 4th St""},{""S"":""Brooklyn, NY 11211""}]","40.7091679 , -73.9558028","(718) 388-4012","4.0","Shalom Japan","310","03/03/2022, 22:37:12","11211"
"r16il2wCv7glckJ8QkO1-g","[{""S"":""297 Broad Ave""},{""S"":""Leonia, NJ 07605""}]","40.8609142899513 , -73.9884473383427","(201) 585-7771","4.0","China Taste","25","03/03/2022, 22:37:32","07605"
"oEjWa3AETzPQfM3S1wRiLA","[{""S"":""1396 3rd Ave""},{""S"":""New York, NY 10075""}]","40.77466 , -73.95724","(212) 772-3331","4.0","Due","80","03/03/2022, 22:37:05","10075"
"tNTXNCUta735nGb0nfSrKQ","[{""S"":""66th St & Columbus Ave""},{""S"":""New York, NY 10023""}]","40.773737186292 , -73.9817136526108","(347) 695-5322","4.5","The Casbah - Halal Cart","275","03/03/2022, 22:36:37","10023"
"CrEHI10_Y-FB_KmqKmAqzg","[{""S"":""198A Orchard St""},{""S"":""Manhattan, NY 10002""}]","40.72238 , -73.98794","(212) 388-0899","2.5","Yummy Sushi","7","03/03/2022, 22:37:20","10002"
"JliAIBARXi9uISzNG26DVw","[{""S"":""1621 2nd Ave""},{""S"":""New York, NY 10028""}]","40.7767632368091 , -73.9526632086427","(212) 772-2242","3.5","Elio's","273","03/03/2022, 22:37:00","10028"
"CfOBb6NU2awo8xclJpKU3g","[{""S"":""408 5th Ave""},{""S"":""Brooklyn, NY 11215""}]","40.67032 , -73.98569","(718) 701-1891","4.5","Chela Modern Mexican","571","03/03/2022, 22:37:35","11215"
"YHGGyH4hn_5UyV1rWgA5hg","[{""S"":""551 5th Ave""},{""S"":""New York, NY 10176""}]","40.7553882217953 , -73.9792002147005","(212) 537-0960","4.0","Tommy Bahama Restaurant | Bar | Store - New York","611","03/03/2022, 22:36:33","10176"
"dKI9VFUjQbiFgIRs00C8qw","[{""S"":""N 4th St Bedford Ave""},{""S"":""Brooklyn, NY 11211""}]","40.716173 , -73.959511","","4.5","La Troca del Sabor","38","03/03/2022, 22:37:38","11211"
"d_sZea-w-yu3QJ4l6esrrg","[{""S"":""280 Broad Ave""},{""S"":""Palisades Park, NJ 07650""}]","40.84799 , -73.99745","(201) 482-4519","4.5","Tomoyo","87","03/03/2022, 22:37:16","07650"
"U9BX6bMvXHk8umBYnS3Dog","[{""S"":""137 4th Ave""},{""S"":""New York, NY 10003""}]","40.7336815475083 , -73.9897049423153","(212) 677-7300","4.0","Dos Toros Taqueria","1338","03/03/2022, 22:36:40","10003"
"QpkKEFHK5dz8XT-osEXgJw","[{""S"":""242 W 16th St""},{""S"":""New York, NY 10011""}]","40.740624 , -74.000648","(212) 229-2345","4.0","The Grey Dog","1179","03/03/2022, 22:36:34","10011"
"QKFzm9Z6NA6ec1j7M1nd8g","[{""S"":""337 Washington St""},{""S"":""Hoboken, NJ 07030""}]","40.7411 , -74.02941","(201) 418-8833","3.5","Illuzion","413","03/03/2022, 22:37:13","07030"
"oNgT6-rh-2TOeAF16AxXVw","[{""S"":""1742 2nd Ave""},{""S"":""New York, NY 10128""}]","40.780745 , -73.9493227","(646) 454-0029","4.0","Tacos & Tequila","36","03/03/2022, 22:37:38","10128"
"IregrqaJgF9jEghC5yljFw","[{""S"":""393 8th Ave""},{""S"":""New York, NY 10001""}]","40.749512 , -73.995766","(212) 594-9734","3.0","New Dynasty Chinese Restaurant","33","03/03/2022, 22:37:28","10001"
"FU3_u6uZ5d5Zli_XffQnlg","[{""S"":""104 Bayard St""},{""S"":""New York, NY 10013""}]","40.71618 , -73.99981","","3.0","Dr. Clark","111","03/03/2022, 22:37:17","10013"
"LOFl1w5bXrAdDRAQ-vi3_A","[{""S"":""3712 31st Ave""},{""S"":""Astoria, NY 11103""}]","40.76164 , -73.91838","(929) 328-2890","4.5","Koyo","58","03/03/2022, 22:37:14","11103"
"eRtceh_W_yniAfCqJni5Bg","[{""S"":""273 W 38th St""},{""S"":""New York, NY 10018""}]","40.7547 , -73.991055","(212) 730-5555","4.0","Go! Go! Curry!","1476","03/03/2022, 22:36:30","10018"
"SF2G4QfcSV03sMCSsv5s2g","[{""S"":""900 Broadway""},{""S"":""New York, NY 10003""}]","40.73889 , -73.9897","(212) 466-3340","4.0","The Cellar","663","03/03/2022, 22:36:40","10003"
"EZ-ec_6fXPsZiDshbFMnjA","[{""S"":""9017 31st Ave""},{""S"":""East Elmhurst, NY 11369""}]","40.7601063 , -73.8779181","(718) 424-0299","3.5","The King Of Taco","167","03/03/2022, 22:37:38","11369"
"i2sHvYTM-vuvqqmgbFZwnQ","[{""S"":""43 Mott St""},{""S"":""New York, NY 10013""}]","40.71519 , -73.99886","","3.5","Cha Kee","36","03/03/2022, 22:37:27","10013"
"R8V6kbUtyfPAwNNu46vMvg","[{""S"":""83 Bayard St""},{""S"":""New York, NY 10013""}]","40.715608 , -73.998949","(646) 250-0696","4.5","Tonii’s Fresh Rice Noodle","213","03/03/2022, 22:37:22","10013"
"LpfsAZ7mBmK1om17S477zA","[{""S"":""5961 69th St""},{""S"":""Maspeth, NY 11378""}]","40.72182 , -73.89278","(718) 779-2996","3.5","Zhen Good Taste","31","03/03/2022, 22:37:29","11378"
"TxHx1fb8O_MsfQB_ODdTQg","[{""S"":""305 Amsterdam Ave""},{""S"":""New York, NY 10023""}]","40.780044 , -73.98027","(212) 799-3335","4.0","Hummus Place","647","03/03/2022, 22:36:38","10023"
"O1XrvIq-6IlLunLYEjOiFQ","[{""S"":""2 W 32nd St""},{""S"":""New York, NY 10001""}]","40.747266 , -73.9861784","(212) 279-3075","4.5","Kushi Kushi Yaki","63","03/03/2022, 22:37:12","10001"
"3ZURBTTitEfbyqoNQuutIw","[{""S"":""7147 Yellowstone Blvd""},{""S"":""Forest Hills, NY 11375""}]","40.7212765 , -73.8548419","(718) 261-2497","3.0","Red House Kitchen","66","03/03/2022, 22:37:32","11375"
"MhceeLrM2_3mcKw5EGLY6A","[{""S"":""766 9th Ave""},{""S"":""New York, NY 10019""}]","40.764291 , -73.988159","(212) 581-0999","4.0","Pure Thai Cookhouse","2662","03/03/2022, 22:36:28","10019"
"T-RXDLq_VEv7s1_SooYIYQ","[{""S"":""57 W 10th St""},{""S"":""New York, NY 10011""}]","40.73467 , -73.99786","(212) 777-0057","4.5","Osteria 57","237","03/03/2022, 22:36:58","10011"
"mwvukHjc7Trs5fRbZ4-TsA","[{""S"":""44 N 6th St""},{""S"":""Brooklyn, NY 11249""}]","40.7196429 , -73.9626643","(347) 422-0923","3.5","Fabbrica Restaurant & Bar","308","03/03/2022, 22:37:03","11249"
"BHlxwBMBIHX0ftiok_OMOQ","[{""S"":""20 Hudson Yards""},{""S"":""New York, NY 10001""}]","40.7538184587518 , -74.00215228911576","(646) 954-3100","4.5","Vessel","434","03/03/2022, 22:36:37","10001"
"JhJLPp6KuBcD3CHCkEKJ_A","[{""S"":""16 Delancey St""},{""S"":""New York, NY 10002""}]","40.72029996280202 , -73.99304888458795","(212) 477-1212","4.0","Cocoron  & Goemon Curry","1026","03/03/2022, 22:36:37","10002"
"xkE0d6R30HpfdNeFhRhxGw","[{""S"":""595 River Rd""},{""S"":""Edgewater, NJ 07020""}]","40.81601 , -73.979936","(201) 402-3779","3.5","Omusubi Gonbei","137","03/03/2022, 22:37:15","07020"
"U2x299aFPwXRYXlMxyO4tw","[{""S"":""398 W 145th St""},{""S"":""New York, NY 10031""}]","40.8242006 , -73.9455163","(212) 283-0200","4.0","New Golden Dragon Restaurant","35","03/03/2022, 22:37:28","10031"
"dlPGWZdnYiOuwuS9u_CbGA","[{""S"":""2131 3rd Ave""},{""S"":""New York, NY 10035""}]","40.798201 , -73.9396269","(646) 559-9306","3.5","Terrific Wings Tacos And Things","32","03/03/2022, 22:37:44","10035"
"C3E8CVVwzKtOv_sRR1WuRQ","[{""S"":""283 Amsterdam Ave""},{""S"":""New York, NY 10023""}]","40.77932 , -73.9809","(212) 877-4800","4.0","Salumeria Rosi","529","03/03/2022, 22:36:57","10023"
"nNAzEGkZnecQF0yZdYfMIg","[{""S"":""9 E 17th St""},{""S"":""New York, NY 10003""}]","40.73774 , -73.99127","(212) 989-2938","4.0","Edo Sushi Japanese Restaurant","305","03/03/2022, 22:37:11","10003"
"ISxL2HWJNCazHAdy5oblJA","[{""S"":""152 West 52nd St""},{""S"":""New York, NY 10019""}]","40.76140851579951 , -73.98063545283277","(347) 856-8356","4.5","Coney Shack","293","03/03/2022, 22:36:33","10019"
"_gzXNKarTxagBp6_PkmQKw","[{""S"":""12 E 12th St""},{""S"":""New York, NY 10003""}]","40.734186 , -73.993696","(212) 380-8660","4.0","Gotham Restaurant","1618","03/03/2022, 22:36:30","10003"
"vgg1dvDP-9tFWSacN4q0nA","[{""S"":""207 W 14th St""},{""S"":""New York, NY 10011""}]","40.7389111700125 , -73.9999985153443","(212) 858-5001","4.0","Coppelia","1408","03/03/2022, 22:36:35","10011"
"hbhuxhgYtuWtLlwBKt0hrQ","[{""S"":""219 11th St""},{""S"":""Hoboken, NJ 07030""}]","40.75011 , -74.02969","(201) 850-1533","4.0","Johnny Pepperoni","366","03/03/2022, 22:37:00","07030"
"onGzhRqmlmYixXljTT3QVQ","[{""S"":""52 Harrison Pl""},{""S"":""Brooklyn, NY 11237""}]","40.70634 , -73.93136","(347) 844-2343","5.0","Sobre Masa","9","03/03/2022, 22:37:44","11237"
"TH7G0MEjBNYMQcBTkl_dpA","[{""S"":""32 Lexington Ave""},{""S"":""New York, NY 10010""}]","40.7400232 , -73.984633","(212) 505-3663","2.5","Gramercy Grill","56","03/03/2022, 22:37:44","10010"
"6qcydPo5eTSB4XHyyZDvkA","[{""S"":""366 W 46th St""},{""S"":""New York, NY 10036""}]","40.760558 , -73.990357","(212) 673-2273","4.0","Bareburger - Hell's Kitchen","955","03/03/2022, 22:36:37","10036"
"zGAQqDu0Ak2khVYs9WdQxw","[{""S"":""23 Commerce St""},{""S"":""New York, NY 10014""}]","40.7317465228689 , -74.0045493828034","(212) 924-2212","4.5","Sushi Nakazawa","1542","03/03/2022, 22:36:31","10014"
"mvAjuaS1Jp6dsN4a-i_Fyw","[{""S"":""455 W 48th St""},{""S"":""New York, NY 10019""}]","40.7633645 , -73.9922985","(646) 682-9062","4.5","Pocket Bar NYC","289","03/03/2022, 22:36:35","10019"
"9z2lUyfzZV8b2rkkiwSM4g","[{""S"":""38 E 19th St""},{""S"":""New York, NY 10003""}]","40.738005 , -73.989251","(212) 475-5829","4.0","ABC Cocina","945","03/03/2022, 22:36:40","10003"
"euYzPWTvH9w9KC4wzhzGkQ","[{""S"":""63104 Woodhaven Blvd""},{""S"":""Rego Park, NY 11374""}]","40.721936 , -73.8666669","(718) 416-3333","4.0","Asia","37","03/03/2022, 22:37:29","11374"
"5in1sFUx8blmzxsQWSJeMg","[{""S"":""7708 Bergenline Ave""},{""S"":""North Bergen, NJ 07047""}]","40.800434499979 , -74.0075460076332","(201) 662-8383","3.0","Rico Rico Restaurant","25","03/03/2022, 22:37:31","07047"
"L3reOLLPez7lnOhyfCpvkg","[{""S"":""93 Bowery St""},{""S"":""New York, NY 10002""}]","40.7170795322745 , -73.9952574670315","(212) 343-8111","4.5","Shinka Ramen & Sake Bar","397","03/03/2022, 22:37:10","10002"
"ut-560tVcs2g-ZU0Y_qqHQ","[{""S"":""241 W 51st St""},{""S"":""New York, NY 10019""}]","40.7626659 , -73.9847093","(646) 609-2142","4.5","Saar Indian Bistro","266","03/03/2022, 22:36:40","10019"
"wGFSTTB6b4MHJJUzBnVJeg","[{""S"":""235 Sullivan St""},{""S"":""New York, NY 10012""}]","40.729771 , -73.999392","(646) 726-4418","4.5","Top Thai Greenwich","1695","03/03/2022, 22:36:29","10012"
"icZcEK39HXuL2q08i4EkkQ","[{""S"":""5 Bleecker St""},{""S"":""New York, NY 10012""}]","40.725502 , -73.992675","(212) 228-8502","4.0","Bessou","337","03/03/2022, 22:37:11","10012"
"anBWvFPOce4nl3qLX-H6Rg","[{""S"":""35-57 38th St""},{""S"":""Long Island City, NY 11101""}]","40.753834323302 , -73.923701159656","(718) 392-2444","4.5","El Mero Mero","120","03/03/2022, 22:37:35","11101"
"gL4V5DN3yH45hbXqvy8-9g","[{""S"":""20 West 55th St""},{""S"":""New York, NY 10019""}]","40.7619979368852 , -73.9761684","(212) 397-2020","4.0","Pizza By Certé","452","03/03/2022, 22:36:34","10019"
"a-Bq_yXFVk2PptoWpmry3w","[{""S"":""35-13 Broadway""},{""S"":""Astoria, NY 11106""}]","40.76043 , -73.92152","(718) 685-2329","4.5","Pye Boat Noodle","903","03/03/2022, 22:36:35","11106"
"loXvaVYhzOO3xTYzntlVBg","[{""S"":""374 W 46th St""},{""S"":""New York, NY 10036""}]","40.7608 , -73.99059","(212) 265-5686","4.0","Yuri Sushi House","103","03/03/2022, 22:37:13","10036"
"EDLKX7cCxPbmbmo1XG3xJQ","[{""S"":""342 Grove St""},{""S"":""Jersey City, NJ 07302""}]","40.72047 , -74.04252","(201) 451-1960","3.0","Grand Sichuan","487","03/03/2022, 22:37:25","07302"
"5f08TByddjzk6ThRGRSHkw","[{""S"":""1 Knickerbocker Ave""},{""S"":""Brooklyn, NY 11237""}]","40.707726225279785 , -73.93172809990169","(718) 576-3022","4.5","Palomas BK","30","03/03/2022, 22:37:42","11237"
"PqX9bDlDCc6qOZd2vw4tYw","[{""S"":""75 9th Ave""},{""S"":""Chelsea Market""},{""S"":""New York, NY 10011""}]","40.7423295448078 , -74.0061442013275","(212) 989-4200","3.5","Takumi Taco","257","03/03/2022, 22:37:36","10011"
"DZaN3bNWfwcm__sNw5bvDg","[{""S"":""60 E 65th St""},{""S"":""New York, NY 10065""}]","40.7667736797858 , -73.967607","(212) 288-0033","4.5","Daniel","1710","03/03/2022, 22:36:28","10065"
"iSGQWoJ1D2o0rbOsjd6OIQ","[{""S"":""404 E 73rd St""},{""S"":""New York, NY 10021""}]","40.768054 , -73.955091","(212) 960-8685","4.0","The Sweet Shop NYC","454","03/03/2022, 22:36:40","10021"
